# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -4.990770 eV
#    Energy (eV)      DOS 
         -0.82122998          0.22879744
         -0.81922998          0.24704061
         -0.81722998          0.26631197
         -0.81522998          0.28662770
         -0.81322998          0.30800003
         -0.81122998          0.33043687
         -0.80922998          0.35394141
         -0.80722998          0.37851177
         -0.80522998          0.40414064
         -0.80322998          0.43081500
         -0.80122998          0.45851572
         -0.79922998          0.48721739
         -0.79722998          0.51688802
         -0.79522998          0.54748887
         -0.79322998          0.57897425
         -0.79122998          0.61129149
         -0.78922998          0.64438078
         -0.78722998          0.67817526
         -0.78522998          0.71260103
         -0.78322998          0.74757726
         -0.78122998          0.78301639
         -0.77922998          0.81882438
         -0.77722998          0.85490097
         -0.77522998          0.89114010
         -0.77322998          0.92743035
         -0.77122998          0.96365539
         -0.76922998          0.99969459
         -0.76722998          1.03542361
         -0.76522998          1.07071508
         -0.76322998          1.10543933
         -0.76122998          1.13946514
         -0.75922998          1.17266053
         -0.75722998          1.20489363
         -0.75522998          1.23603350
         -0.75322998          1.26595105
         -0.75122998          1.29451987
         -0.74922998          1.32161714
         -0.74722998          1.34712452
         -0.74522998          1.37092898
         -0.74322998          1.39292363
         -0.74122998          1.41300855
         -0.73922998          1.43109153
         -0.73722998          1.44708875
         -0.73522998          1.46092546
         -0.73322998          1.47253656
         -0.73122998          1.48186708
         -0.72922998          1.48887264
         -0.72722998          1.49351979
         -0.72522998          1.49578631
         -0.72322998          1.49566131
         -0.72122998          1.49314540
         -0.71922998          1.48825063
         -0.71722998          1.48100044
         -0.71522998          1.47142943
         -0.71322998          1.45958308
         -0.71122998          1.44551745
         -0.70922998          1.42929869
         -0.70722998          1.41100251
         -0.70522998          1.39071363
         -0.70322998          1.36852512
         -0.70122998          1.34453766
         -0.69922998          1.31885881
         -0.69722998          1.29160219
         -0.69522998          1.26288666
         -0.69322998          1.23283546
         -0.69122998          1.20157530
         -0.68922998          1.16923553
         -0.68722998          1.13594721
         -0.68522998          1.10184228
         -0.68322998          1.06705266
         -0.68122998          1.03170944
         -0.67922998          0.99594211
         -0.67722998          0.95987774
         -0.67522998          0.92364031
         -0.67322998          0.88735005
         -0.67122998          0.85112277
         -0.66922998          0.81506938
         -0.66722998          0.77929534
         -0.66522998          0.74390027
         -0.66322998          0.70897757
         -0.66122998          0.67461408
         -0.65922998          0.64088993
         -0.65722998          0.60787829
         -0.65522998          0.57564528
         -0.65322998          0.54424995
         -0.65122998          0.51374427
         -0.64922998          0.48417316
         -0.64722998          0.45557467
         -0.64522998          0.42798009
         -0.64322998          0.40141417
         -0.64122998          0.37589536
         -0.63922998          0.35143610
         -0.63722998          0.32804310
         -0.63522998          0.30571770
         -0.63322998          0.28445619
         -0.63122998          0.26425020
         -0.62922998          0.24508708
         -0.62722998          0.22695023
         -0.62522998          0.20981956
         -0.62322998          0.19367183
         -0.62122998          0.17848104
         -0.61922998          0.16421879
         -0.61722998          0.15085466
